frame,time_sec,fhi,class_dominant,n_dets,source_dominant
228,7.567,56.37746423957162,Drought / Severe Stress,14,hsv-primary
230,7.633,53.20422496770013,Drought / Severe Stress,9,hsv-primary
232,7.7,51.672957477390085,Drought / Severe Stress,10,hsv-primary
234,7.767,53.06107023417306,Drought / Severe Stress,13,hsv-primary
236,7.833,55.23274916392114,Drought / Severe Stress,13,hsv-primary
238,7.9,58.342924414744786,Bare Soil / Gap,13,hsv-primary
240,7.967,60.250047090321345,Bare Soil / Gap,13,hsv-primary
242,8.033,62.365032963224934,Bare Soil / Gap,14,hsv-primary
244,8.1,64.26552307425746,Bare Soil / Gap,14,hsv-primary
246,8.167,68.65586615198022,Bare Soil / Gap,14,hsv-primary
248,8.233,72.98910630638615,Bare Soil / Gap,15,hsv-primary
250,8.3,77.2823744144703,Lush Green,12,hsv-primary
252,8.367,78.4276620901292,Bare Soil / Gap,12,hsv-primary
254,8.433,80.27936346309043,Lush Green,13,hsv-primary
256,8.5,75.9655544241633,Lush Green,15,hsv-primary
258,8.567,72.8858880969143,Lush Green,14,hsv-primary
260,8.633,71.21012166784001,Lush Green,13,hsv-primary
262,8.7,69.797085167488,Lush Green,14,hsv-primary
264,8.767,70.1879596172416,Lush Green,15,hsv-primary
266,8.833,70.19157173206912,Lush Green,16,hsv-primary
268,8.9,70.37410021244838,Lush Green,13,hsv-primary
270,8.967,70.59187014871387,Lush Green,16,hsv-primary
272,9.033,71.0743091040997,Lush Green,13,hsv-primary
274,9.1,74.89201637286978,Lush Green,11,hsv-primary
276,9.167,78.22441146100884,Lush Green,8,hsv-primary
278,9.233,80.31708802270619,Lush Green,8,hsv-primary
280,9.3,81.57196161589432,Lush Green,10,hsv-primary
282,9.367,81.43037313112602,Lush Green,9,hsv-primary
284,9.433,80.2812611917882,Lush Green,13,hsv-primary
286,9.5,79.74688283425174,Lush Green,9,hsv-primary
288,9.567,79.55281798397621,Lush Green,10,hsv-primary
290,9.633,79.68697258878335,Lush Green,10,hsv-primary
292,9.7,80.11088081214834,Lush Green,9,hsv-primary
294,9.767,80.49761656850384,Lush Green,10,hsv-primary
296,9.833,80.76833159795268,Lush Green,9,hsv-primary
298,9.9,80.95783211856687,Lush Green,8,hsv-primary
300,9.967,80.9404824829968,Lush Green,9,hsv-primary
302,10.033,80.56833773809775,Lush Green,10,hsv-primary
304,10.1,82.55783641666842,Lush Green,6,hsv-primary
306,10.167,82.5704854916679,Lush Green,9,hsv-primary
308,10.233,80.86933984416751,Lush Green,7,hsv-primary
310,10.3,79.10853789091726,Lush Green,10,hsv-primary
312,10.367,78.17597652364208,Lush Green,10,hsv-primary
314,10.433,77.58318356654945,Lush Green,10,hsv-primary
316,10.5,76.95822849658461,Lush Green,10,hsv-primary
318,10.567,76.28075994760923,Lush Green,9,hsv-primary
320,10.633,75.68653196332644,Lush Green,8,hsv-primary
322,10.7,76.83057237432851,Lush Green,8,hsv-primary
324,10.767,77.18140066202994,Lush Green,10,hsv-primary
326,10.833,77.30698046342096,Lush Green,9,hsv-primary
328,10.9,77.03488632439468,Lush Green,8,hsv-primary
330,10.967,76.36442042707627,Lush Green,8,hsv-primary
332,11.033,75.95509429895338,Lush Green,8,hsv-primary
334,11.1,75.75856600926737,Lush Green,8,hsv-primary
336,11.167,75.38099620648715,Lush Green,7,hsv-primary
338,11.233,75.296697344541,Lush Green,9,hsv-primary
340,11.3,75.7176881411787,Lush Green,6,hsv-primary
342,11.367,75.68238169882508,Lush Green,7,hsv-primary
344,11.433,78.05766718917755,Lush Green,8,hsv-primary
346,11.5,76.24036703242427,Lush Green,10,hsv-primary
348,11.567,77.30825692269698,Lush Green,12,hsv-primary
350,11.633,78.20577984588789,Lush Green,12,hsv-primary
352,11.7,79.04404589212152,Lush Green,10,hsv-primary
354,11.767,81.37083212448505,Lush Green,11,hsv-primary
356,11.833,83.32958248713953,Lush Green,9,hsv-primary
358,11.9,85.90070774099766,Lush Green,9,hsv-primary
360,11.967,86.71049541869836,Lush Green,9,hsv-primary
362,12.033,88.53734679308884,Lush Green,8,hsv-primary
364,12.1,86.36614275516219,Lush Green,9,hsv-primary
366,12.167,86.49629992861352,Lush Green,9,hsv-primary
368,12.233,84.81740995002946,Lush Green,6,hsv-primary
370,12.3,84.30218696502061,Lush Green,6,hsv-primary
372,12.367,87.24153087551443,Lush Green,5,hsv-primary
374,12.433,86.7790716128601,Lush Green,6,hsv-primary
376,12.5,89.30535012900206,Lush Green,4,hsv-primary
378,12.567,89.48374509030144,Lush Green,5,hsv-primary
380,12.633,88.588621563211,Lush Green,6,hsv-primary
382,12.7,89.9420350942477,Lush Green,6,hsv-primary
384,12.767,87.61942456597339,Lush Green,5,hsv-primary
386,12.833,85.96359719618137,Lush Green,7,hsv-primary
388,12.9,85.10451803732695,Lush Green,5,hsv-primary
390,12.967,84.74316262612886,Lush Green,5,hsv-primary
392,13.033,84.7302138382902,Lush Green,5,hsv-primary
394,13.1,83.61114968680313,Lush Green,7,hsv-primary
396,13.167,83.33780478076218,Lush Green,6,hsv-primary
398,13.233,83.08646334653352,Lush Green,7,hsv-primary
400,13.3,82.76052434257346,Lush Green,6,hsv-primary
402,13.367,82.95236703980142,Lush Green,7,hsv-primary
404,13.433,82.96665692786098,Lush Green,9,hsv-primary
406,13.5,83.36665984950268,Lush Green,7,hsv-primary
408,13.567,84.00666189465187,Lush Green,5,hsv-primary
410,13.633,83.8246633262563,Lush Green,7,hsv-primary
412,13.7,83.9972643283794,Lush Green,8,hsv-primary
414,13.767,83.96808502986558,Lush Green,10,hsv-primary
416,13.833,83.9176595209059,Lush Green,11,hsv-primary
418,13.9,84.27236166463412,Lush Green,8,hsv-primary
420,13.967,86.41065316524387,Lush Green,7,hsv-primary
422,14.033,87.81745721567071,Lush Green,10,hsv-primary
424,14.1,88.5922200509695,Lush Green,11,hsv-primary
426,14.167,87.93455403567864,Lush Green,10,hsv-primary
428,14.233,87.20418782497504,Lush Green,10,hsv-primary
430,14.3,88.34293147748252,Lush Green,10,hsv-primary
432,14.367,88.87005203423776,Lush Green,10,hsv-primary
434,14.433,87.88903642396642,Lush Green,14,hsv-primary
436,14.5,87.77232549677649,Lush Green,13,hsv-primary
438,14.567,88.05062784774353,Lush Green,10,hsv-primary
440,14.633,87.04543949342046,Lush Green,10,hsv-primary
442,14.7,86.34180764539431,Lush Green,12,hsv-primary
444,14.767,85.69926535177602,Lush Green,12,hsv-primary
446,14.833,86.89948574624322,Lush Green,10,hsv-primary
448,14.9,87.28964002237025,Lush Green,11,hsv-primary
450,14.967,87.74274801565917,Lush Green,11,hsv-primary
452,15.033,86.43992361096142,Lush Green,14,hsv-primary
454,15.1,78.74794652767298,Inconsistent Growth,12,yolo-det
456,15.167,80.62356256937107,Lush Green,9,hsv-primary
458,15.233,83.28649379855975,Lush Green,9,hsv-primary
460,15.3,83.89054565899181,Lush Green,9,hsv-primary
462,15.367,82.81338196129427,Lush Green,11,hsv-primary
464,15.433,83.01936737290599,Lush Green,12,hsv-primary
