frame,time_sec,fhi,class_dominant,n_dets,source_dominant
394,13.1,93.23762796862377,Lush Green,4,hsv-primary
396,13.167,92.68633957803664,Lush Green,5,hsv-primary
398,13.233,90.56043770462564,Lush Green,7,hsv-primary
400,13.3,91.20230639323795,Lush Green,5,hsv-primary
402,13.367,92.70161447526655,Lush Green,4,hsv-primary
404,13.433,92.76113013268659,Lush Green,5,hsv-primary
406,13.5,92.71279109288061,Lush Green,4,hsv-primary
408,13.567,92.76895376501642,Lush Green,4,hsv-primary
410,13.633,90.91826763551148,Lush Green,8,hsv-primary
412,13.7,91.24278734485803,Lush Green,6,hsv-primary
414,13.767,91.73995114140062,Lush Green,6,hsv-primary
416,13.833,90.61796579898044,Lush Green,9,hsv-primary
418,13.9,90.49257605928629,Lush Green,7,hsv-primary
420,13.967,90.9748032415004,Lush Green,5,hsv-primary
422,14.033,90.83236226905026,Lush Green,8,hsv-primary
424,14.1,90.34265358833518,Lush Green,8,hsv-primary
426,14.167,89.69985751183462,Lush Green,8,hsv-primary
428,14.233,90.62990025828424,Lush Green,8,hsv-primary
430,14.3,91.34093018079896,Lush Green,10,hsv-primary
432,14.367,91.77865112655927,Lush Green,7,hsv-primary
434,14.433,92.29505578859148,Lush Green,9,hsv-primary
436,14.5,92.68653905201403,Lush Green,9,hsv-primary
438,14.567,93.14057733640982,Lush Green,9,hsv-primary
440,14.633,93.24840413548687,Lush Green,10,hsv-primary
442,14.7,93.8338828948408,Lush Green,10,hsv-primary
444,14.767,93.70371802638856,Lush Green,10,hsv-primary
446,14.833,93.58260261847198,Lush Green,10,hsv-primary
448,14.9,93.40782183293038,Lush Green,11,hsv-primary
450,14.967,93.25547528305127,Lush Green,12,hsv-primary
452,15.033,92.54883269813588,Lush Green,13,hsv-primary
454,15.1,83.3241828886951,Inconsistent Growth,13,yolo-det
456,15.167,85.47692802208657,Lush Green,10,hsv-primary
458,15.233,87.31384961546058,Lush Green,9,hsv-primary
460,15.3,88.5096947308224,Lush Green,12,hsv-primary
462,15.367,89.64678631157568,Lush Green,11,hsv-primary
464,15.433,90.68275041810297,Lush Green,12,hsv-primary
