t,frame,class,conf,area,source,fhi
0.03,1,Lush Green,0.55,98977,hsv,89.2
0.03,1,Lush Green,0.55,12939,hsv,89.2
0.03,1,Bare Soil / Gap,0.55,22509,hsv,89.2
0.03,1,Bare Soil / Gap,0.55,4920,hsv,89.2
0.03,1,Inconsistent Growth,0.55,13707,hsv,89.2
0.03,1,Inconsistent Growth,0.55,12373,hsv,89.2
0.03,1,Inconsistent Growth,0.55,6354,hsv,89.2
0.03,1,Drought / Severe Stress,0.55,6150,hsv,89.2
0.1,3,Lush Green,0.55,99452,hsv,89.1
0.1,3,Lush Green,0.55,12620,hsv,89.1
0.1,3,Bare Soil / Gap,0.55,24467,hsv,89.1
0.1,3,Bare Soil / Gap,0.55,5243,hsv,89.1
0.1,3,Inconsistent Growth,0.55,14775,hsv,89.1
0.1,3,Inconsistent Growth,0.55,11806,hsv,89.1
0.1,3,Inconsistent Growth,0.55,6267,hsv,89.1
0.1,3,Drought / Severe Stress,0.55,6982,hsv,89.1
0.2,6,Lush Green,0.55,98335,hsv,89.1
0.2,6,Lush Green,0.55,12063,hsv,89.1
0.2,6,Bare Soil / Gap,0.55,28211,hsv,89.1
0.2,6,Bare Soil / Gap,0.55,5094,hsv,89.1
0.2,6,Inconsistent Growth,0.55,11793,hsv,89.1
0.2,6,Inconsistent Growth,0.55,10612,hsv,89.1
0.2,6,Inconsistent Growth,0.55,8367,hsv,89.1
0.2,6,Drought / Severe Stress,0.55,8044,hsv,89.1
0.3,9,Lush Green,0.55,100408,hsv,89.4
0.3,9,Lush Green,0.55,11320,hsv,89.4
0.3,9,Bare Soil / Gap,0.55,29084,hsv,89.4
0.3,9,Bare Soil / Gap,0.55,6631,hsv,89.4
0.3,9,Inconsistent Growth,0.55,10916,hsv,89.4
0.3,9,Inconsistent Growth,0.55,9026,hsv,89.4
0.3,9,Inconsistent Growth,0.55,7389,hsv,89.4
0.3,9,Drought / Severe Stress,0.55,8381,hsv,89.4
0.4,12,Lush Green,0.55,101178,hsv,89.3
0.4,12,Lush Green,0.55,10825,hsv,89.3
0.4,12,Bare Soil / Gap,0.55,25682,hsv,89.3
0.4,12,Inconsistent Growth,0.55,10310,hsv,89.3
0.4,12,Inconsistent Growth,0.55,8344,hsv,89.3
0.4,12,Inconsistent Growth,0.55,7819,hsv,89.3
0.4,12,Drought / Severe Stress,0.55,9034,hsv,89.3
0.5,15,Lush Green,0.55,99016,hsv,89.6
0.5,15,Lush Green,0.55,10627,hsv,89.6
0.5,15,Bare Soil / Gap,0.55,26385,hsv,89.6
0.5,15,Drought / Severe Stress,0.55,9835,hsv,89.6
0.5,15,Inconsistent Growth,0.55,8759,hsv,89.6
0.5,15,Inconsistent Growth,0.55,5650,hsv,89.6
0.5,15,Inconsistent Growth,0.55,5582,hsv,89.6
0.6,18,Lush Green,0.55,98155,hsv,89.5
0.6,18,Lush Green,0.55,9873,hsv,89.5
0.6,18,Bare Soil / Gap,0.55,25772,hsv,89.5
0.6,18,Drought / Severe Stress,0.55,10492,hsv,89.5
0.6,18,Inconsistent Growth,0.55,8991,hsv,89.5
0.6,18,Inconsistent Growth,0.55,7123,hsv,89.5
0.6,18,Inconsistent Growth,0.55,5660,hsv,89.5
0.7,21,Lush Green,0.55,93113,hsv,89.1
0.7,21,Lush Green,0.55,9674,hsv,89.1
0.7,21,Bare Soil / Gap,0.55,29755,hsv,89.1
0.7,21,Inconsistent Growth,0.55,11005,hsv,89.1
0.7,21,Inconsistent Growth,0.55,6002,hsv,89.1
0.7,21,Drought / Severe Stress,0.55,10499,hsv,89.1
0.7,21,Drought / Severe Stress,0.55,5273,hsv,89.1
0.8,24,Lush Green,0.55,88927,hsv,88.4
0.8,24,Lush Green,0.55,8970,hsv,88.4
0.8,24,Lush Green,0.55,4412,hsv,88.4
0.8,24,Bare Soil / Gap,0.55,23823,hsv,88.4
0.8,24,Inconsistent Growth,0.55,10494,hsv,88.4
0.8,24,Inconsistent Growth,0.55,5688,hsv,88.4
0.8,24,Drought / Severe Stress,0.55,10428,hsv,88.4
0.8,24,Drought / Severe Stress,0.55,6939,hsv,88.4
0.9,27,Lush Green,0.55,89937,hsv,88.1
0.9,27,Lush Green,0.55,7200,hsv,88.1
0.9,27,Lush Green,0.55,4242,hsv,88.1
0.9,27,Bare Soil / Gap,0.55,20934,hsv,88.1
0.9,27,Inconsistent Growth,0.55,11540,hsv,88.1
0.9,27,Drought / Severe Stress,0.55,10085,hsv,88.1
0.9,27,Drought / Severe Stress,0.55,8303,hsv,88.1
1.0,30,Lush Green,0.55,81746,hsv,86.5
1.0,30,Lush Green,0.55,6593,hsv,86.5
1.0,30,Lush Green,0.55,4297,hsv,86.5
1.0,30,Bare Soil / Gap,0.55,14278,hsv,86.5
1.0,30,Inconsistent Growth,0.55,13595,hsv,86.5
1.0,30,Inconsistent Growth,0.55,6828,hsv,86.5
1.0,30,Drought / Severe Stress,0.55,10111,hsv,86.5
1.0,30,Drought / Severe Stress,0.55,10036,hsv,86.5
1.1,33,Lush Green,0.55,83679,hsv,85.2
1.1,33,Lush Green,0.55,5862,hsv,85.2
1.1,33,Lush Green,0.55,4291,hsv,85.2
1.1,33,Bare Soil / Gap,0.55,13577,hsv,85.2
1.1,33,Inconsistent Growth,0.55,12552,hsv,85.2
1.1,33,Inconsistent Growth,0.55,8405,hsv,85.2
1.1,33,Inconsistent Growth,0.55,4233,hsv,85.2
1.1,33,Drought / Severe Stress,0.55,11995,hsv,85.2
1.1,33,Drought / Severe Stress,0.55,7937,hsv,85.2
1.2,36,Lush Green,0.55,80897,hsv,83.8
1.2,36,Lush Green,0.55,4376,hsv,83.8
1.2,36,Lush Green,0.55,4272,hsv,83.8
1.2,36,Drought / Severe Stress,0.55,13720,hsv,83.8
1.2,36,Drought / Severe Stress,0.55,8468,hsv,83.8
1.2,36,Inconsistent Growth,0.55,12937,hsv,83.8
1.2,36,Inconsistent Growth,0.55,7894,hsv,83.8
1.2,36,Inconsistent Growth,0.55,4377,hsv,83.8
1.2,36,Bare Soil / Gap,0.55,12069,hsv,83.8
1.3,39,Lush Green,0.55,78883,hsv,82.2
1.3,39,Lush Green,0.55,5057,hsv,82.2
1.3,39,Drought / Severe Stress,0.55,15306,hsv,82.2
1.3,39,Drought / Severe Stress,0.55,8216,hsv,82.2
1.3,39,Inconsistent Growth,0.55,13193,hsv,82.2
1.3,39,Inconsistent Growth,0.55,5731,hsv,82.2
1.3,39,Inconsistent Growth,0.55,5522,hsv,82.2
1.3,39,Inconsistent Growth,0.55,4514,hsv,82.2
1.3,39,Bare Soil / Gap,0.55,11130,hsv,82.2
1.4,42,Lush Green,0.55,77289,hsv,81.5
1.4,42,Lush Green,0.55,6553,hsv,81.5
1.4,42,Drought / Severe Stress,0.55,15642,hsv,81.5
1.4,42,Drought / Severe Stress,0.55,10062,hsv,81.5
1.4,42,Bare Soil / Gap,0.55,12842,hsv,81.5
1.4,42,Inconsistent Growth,0.55,12538,hsv,81.5
1.4,42,Inconsistent Growth,0.55,6444,hsv,81.5
1.5,45,Lush Green,0.55,74972,hsv,79.9
1.5,45,Lush Green,0.55,9216,hsv,79.9
1.5,45,Drought / Severe Stress,0.55,16740,hsv,79.9
1.5,45,Drought / Severe Stress,0.55,11257,hsv,79.9
1.5,45,Inconsistent Growth,0.55,12380,hsv,79.9
1.5,45,Inconsistent Growth,0.55,6249,hsv,79.9
1.5,45,Inconsistent Growth,0.55,6156,hsv,79.9
1.5,45,Inconsistent Growth,0.55,4977,hsv,79.9
1.5,45,Inconsistent Growth,0.55,4730,hsv,79.9
1.5,45,Bare Soil / Gap,0.55,10432,hsv,79.9
1.6,48,Lush Green,0.55,58688,hsv,78.7
1.6,48,Lush Green,0.55,13794,hsv,78.7
1.6,48,Lush Green,0.55,4324,hsv,78.7
1.6,48,Drought / Severe Stress,0.55,18695,hsv,78.7
1.6,48,Drought / Severe Stress,0.55,7314,hsv,78.7
1.6,48,Inconsistent Growth,0.55,11813,hsv,78.7
1.6,48,Inconsistent Growth,0.55,9235,hsv,78.7
1.6,48,Inconsistent Growth,0.55,5953,hsv,78.7
1.6,48,Bare Soil / Gap,0.55,5563,hsv,78.7
1.7,51,Lush Green,0.55,49849,hsv,76.6
1.7,51,Lush Green,0.55,16667,hsv,76.6
1.7,51,Lush Green,0.55,4434,hsv,76.6
1.7,51,Drought / Severe Stress,0.55,20864,hsv,76.6
1.7,51,Drought / Severe Stress,0.55,8424,hsv,76.6
1.7,51,Inconsistent Growth,0.55,11307,hsv,76.6
1.7,51,Inconsistent Growth,0.55,7307,hsv,76.6
1.7,51,Inconsistent Growth,0.55,6071,hsv,76.6
1.7,51,Inconsistent Growth,0.55,5040,hsv,76.6
1.7,51,Inconsistent Growth,0.55,4768,hsv,76.6
1.7,51,Inconsistent Growth,0.55,4662,hsv,76.6
1.7,51,Bare Soil / Gap,0.55,5240,hsv,76.6
1.8,54,Lush Green,0.55,48787,hsv,75.8
1.8,54,Lush Green,0.55,18957,hsv,75.8
1.8,54,Lush Green,0.55,4253,hsv,75.8
1.8,54,Drought / Severe Stress,0.55,22213,hsv,75.8
1.8,54,Drought / Severe Stress,0.55,8622,hsv,75.8
1.8,54,Inconsistent Growth,0.55,12161,hsv,75.8
1.8,54,Inconsistent Growth,0.55,6058,hsv,75.8
1.8,54,Inconsistent Growth,0.55,6018,hsv,75.8
1.8,54,Bare Soil / Gap,0.55,4912,hsv,75.8
1.9,57,Lush Green,0.55,45861,hsv,74.9
1.9,57,Lush Green,0.55,21321,hsv,74.9
1.9,57,Lush Green,0.55,4340,hsv,74.9
1.9,57,Drought / Severe Stress,0.55,23221,hsv,74.9
1.9,57,Drought / Severe Stress,0.55,9271,hsv,74.9
1.9,57,Inconsistent Growth,0.55,12481,hsv,74.9
1.9,57,Inconsistent Growth,0.55,7407,hsv,74.9
1.9,57,Inconsistent Growth,0.55,4223,hsv,74.9
1.9,57,Bare Soil / Gap,0.55,4164,hsv,74.9
2.0,60,Lush Green,0.55,47375,hsv,74.5
2.0,60,Lush Green,0.55,23238,hsv,74.5
2.0,60,Lush Green,0.55,4274,hsv,74.5
2.0,60,Lush Green,0.55,4196,hsv,74.5
2.0,60,Drought / Severe Stress,0.55,24366,hsv,74.5
2.0,60,Drought / Severe Stress,0.55,8118,hsv,74.5
2.0,60,Inconsistent Growth,0.55,12898,hsv,74.5
2.0,60,Inconsistent Growth,0.55,7705,hsv,74.5
2.0,60,Inconsistent Growth,0.55,5834,hsv,74.5
2.1,63,Lush Green,0.55,42170,hsv,74.4
2.1,63,Lush Green,0.55,24708,hsv,74.4
2.1,63,Lush Green,0.55,4828,hsv,74.4
2.1,63,Lush Green,0.55,4190,hsv,74.4
2.1,63,Drought / Severe Stress,0.55,24381,hsv,74.4
2.1,63,Drought / Severe Stress,0.55,8385,hsv,74.4
2.1,63,Inconsistent Growth,0.55,11489,hsv,74.4
2.1,63,Inconsistent Growth,0.55,6466,hsv,74.4
2.1,63,Inconsistent Growth,0.55,5247,hsv,74.4
2.1,63,Bare Soil / Gap,0.55,4379,hsv,74.4
2.2,66,Lush Green,0.55,42190,hsv,74.2
2.2,66,Lush Green,0.55,25023,hsv,74.2
2.2,66,Lush Green,0.55,5570,hsv,74.2
2.2,66,Lush Green,0.55,4288,hsv,74.2
2.2,66,Drought / Severe Stress,0.55,25055,hsv,74.2
2.2,66,Drought / Severe Stress,0.55,8412,hsv,74.2
2.2,66,Inconsistent Growth,0.55,11744,hsv,74.2
2.2,66,Inconsistent Growth,0.55,6109,hsv,74.2
2.2,66,Inconsistent Growth,0.55,4510,hsv,74.2
2.2,66,Inconsistent Growth,0.55,4483,hsv,74.2
2.2,66,Bare Soil / Gap,0.55,5028,hsv,74.2
2.3,69,Lush Green,0.55,40960,hsv,73.7
2.3,69,Lush Green,0.55,25725,hsv,73.7
2.3,69,Lush Green,0.55,6262,hsv,73.7
2.3,69,Lush Green,0.55,4453,hsv,73.7
2.3,69,Drought / Severe Stress,0.55,25891,hsv,73.7
2.3,69,Drought / Severe Stress,0.55,8216,hsv,73.7
2.3,69,Drought / Severe Stress,0.55,4269,hsv,73.7
2.3,69,Inconsistent Growth,0.55,10950,hsv,73.7
2.3,69,Inconsistent Growth,0.55,8511,hsv,73.7
2.3,69,Inconsistent Growth,0.55,4786,hsv,73.7
2.3,69,Bare Soil / Gap,0.55,5469,hsv,73.7
2.4,72,Lush Green,0.55,38816,hsv,73.9
2.4,72,Lush Green,0.55,27006,hsv,73.9
2.4,72,Lush Green,0.55,7619,hsv,73.9
2.4,72,Lush Green,0.55,4432,hsv,73.9
2.4,72,Drought / Severe Stress,0.55,26160,hsv,73.9
2.4,72,Drought / Severe Stress,0.55,7780,hsv,73.9
2.4,72,Drought / Severe Stress,0.55,4206,hsv,73.9
2.4,72,Inconsistent Growth,0.55,11083,hsv,73.9
2.4,72,Inconsistent Growth,0.55,8069,hsv,73.9
2.4,72,Inconsistent Growth,0.55,4172,hsv,73.9
2.4,72,Bare Soil / Gap,0.55,6347,hsv,73.9
2.4,72,Bare Soil / Gap,0.55,6309,hsv,73.9
2.5,75,Lush Green,0.55,37343,hsv,74.3
2.5,75,Lush Green,0.55,27344,hsv,74.3
2.5,75,Lush Green,0.55,8739,hsv,74.3
2.5,75,Lush Green,0.55,6814,hsv,74.3
2.5,75,Lush Green,0.55,6636,hsv,74.3
2.5,75,Drought / Severe Stress,0.55,25872,hsv,74.3
2.5,75,Drought / Severe Stress,0.55,6164,hsv,74.3
2.5,75,Drought / Severe Stress,0.55,4591,hsv,74.3
2.5,75,Inconsistent Growth,0.55,11444,hsv,74.3
2.5,75,Inconsistent Growth,0.55,7247,hsv,74.3
2.5,75,Inconsistent Growth,0.55,5966,hsv,74.3
2.5,75,Inconsistent Growth,0.55,4262,hsv,74.3
2.5,75,Bare Soil / Gap,0.55,5277,hsv,74.3
2.5,75,Bare Soil / Gap,0.55,4959,hsv,74.3
2.6,78,Lush Green,0.55,35723,hsv,74.7
2.6,78,Lush Green,0.55,27314,hsv,74.7
2.6,78,Lush Green,0.55,21057,hsv,74.7
2.6,78,Lush Green,0.55,9814,hsv,74.7
2.6,78,Drought / Severe Stress,0.55,26033,hsv,74.7
2.6,78,Drought / Severe Stress,0.55,5888,hsv,74.7
2.6,78,Drought / Severe Stress,0.55,4809,hsv,74.7
2.6,78,Inconsistent Growth,0.55,11369,hsv,74.7
2.6,78,Inconsistent Growth,0.55,11032,hsv,74.7
2.6,78,Inconsistent Growth,0.55,8527,hsv,74.7
2.6,78,Inconsistent Growth,0.55,4207,hsv,74.7
2.6,78,Bare Soil / Gap,0.55,6060,hsv,74.7
2.6,78,Bare Soil / Gap,0.55,5277,hsv,74.7
2.7,81,Lush Green,0.55,62621,hsv,75.6
2.7,81,Lush Green,0.55,38753,hsv,75.6
2.7,81,Drought / Severe Stress,0.55,25601,hsv,75.6
2.7,81,Drought / Severe Stress,0.55,5231,hsv,75.6
2.7,81,Drought / Severe Stress,0.55,5157,hsv,75.6
2.7,81,Inconsistent Growth,0.55,15194,hsv,75.6
2.7,81,Inconsistent Growth,0.55,11467,hsv,75.6
2.7,81,Inconsistent Growth,0.55,5152,hsv,75.6
2.7,81,Bare Soil / Gap,0.55,7003,hsv,75.6
2.7,81,Bare Soil / Gap,0.55,5391,hsv,75.6
2.8,84,Lush Green,0.55,69530,hsv,77.3
2.8,84,Lush Green,0.55,25408,hsv,77.3
2.8,84,Lush Green,0.55,13045,hsv,77.3
2.8,84,Drought / Severe Stress,0.55,25712,hsv,77.3
2.8,84,Drought / Severe Stress,0.55,5152,hsv,77.3
2.8,84,Bare Soil / Gap,0.55,16584,hsv,77.3
2.8,84,Inconsistent Growth,0.55,11673,hsv,77.3
2.8,84,Inconsistent Growth,0.55,11622,hsv,77.3
2.8,84,Inconsistent Growth,0.55,5035,hsv,77.3
2.9,87,Lush Green,0.55,64200,hsv,77.9
2.9,87,Lush Green,0.55,25770,hsv,77.9
2.9,87,Lush Green,0.55,13359,hsv,77.9
2.9,87,Drought / Severe Stress,0.55,24845,hsv,77.9
2.9,87,Drought / Severe Stress,0.55,4888,hsv,77.9
2.9,87,Bare Soil / Gap,0.55,13133,hsv,77.9
2.9,87,Inconsistent Growth,0.55,11341,hsv,77.9
2.9,87,Inconsistent Growth,0.55,10648,hsv,77.9
2.9,87,Inconsistent Growth,0.55,7229,hsv,77.9
2.9,87,Inconsistent Growth,0.55,5105,hsv,77.9
3.0,90,Lush Green,0.55,56324,hsv,78.4
3.0,90,Lush Green,0.55,26744,hsv,78.4
3.0,90,Lush Green,0.55,14073,hsv,78.4
3.0,90,Drought / Severe Stress,0.55,24846,hsv,78.4
3.0,90,Drought / Severe Stress,0.55,4954,hsv,78.4
3.0,90,Bare Soil / Gap,0.55,15713,hsv,78.4
3.0,90,Bare Soil / Gap,0.55,5643,hsv,78.4
3.0,90,Inconsistent Growth,0.55,11192,hsv,78.4
3.0,90,Inconsistent Growth,0.55,9756,hsv,78.4
3.0,90,Inconsistent Growth,0.55,7056,hsv,78.4
3.0,90,Inconsistent Growth,0.55,6939,hsv,78.4
3.1,93,Lush Green,0.55,32395,hsv,78.2
3.1,93,Lush Green,0.55,26080,hsv,78.2
3.1,93,Lush Green,0.55,21538,hsv,78.2
3.1,93,Lush Green,0.55,14242,hsv,78.2
3.1,93,Drought / Severe Stress,0.55,24344,hsv,78.2
3.1,93,Drought / Severe Stress,0.55,4858,hsv,78.2
3.1,93,Inconsistent Growth,0.55,10488,hsv,78.2
3.1,93,Inconsistent Growth,0.55,10202,hsv,78.2
3.1,93,Inconsistent Growth,0.55,10042,hsv,78.2
3.1,93,Inconsistent Growth,0.55,7054,hsv,78.2
3.1,93,Bare Soil / Gap,0.55,9637,hsv,78.2
3.1,93,Bare Soil / Gap,0.55,5295,hsv,78.2
3.2,96,Lush Green,0.55,33395,hsv,77.8
3.2,96,Lush Green,0.55,24682,hsv,77.8
3.2,96,Lush Green,0.55,20238,hsv,77.8
3.2,96,Lush Green,0.55,14144,hsv,77.8
3.2,96,Drought / Severe Stress,0.55,24120,hsv,77.8
3.2,96,Drought / Severe Stress,0.55,4952,hsv,77.8
3.2,96,Inconsistent Growth,0.55,12302,hsv,77.8
3.2,96,Inconsistent Growth,0.55,9889,hsv,77.8
3.2,96,Inconsistent Growth,0.55,9622,hsv,77.8
3.2,96,Inconsistent Growth,0.55,7078,hsv,77.8
3.2,96,Bare Soil / Gap,0.55,10879,hsv,77.8
3.3,99,Lush Green,0.55,32989,hsv,77.3
3.3,99,Lush Green,0.55,24392,hsv,77.3
3.3,99,Lush Green,0.55,17187,hsv,77.3
3.3,99,Lush Green,0.55,14789,hsv,77.3
3.3,99,Drought / Severe Stress,0.55,23347,hsv,77.3
3.3,99,Drought / Severe Stress,0.55,4860,hsv,77.3
3.3,99,Inconsistent Growth,0.55,13871,hsv,77.3
3.3,99,Inconsistent Growth,0.55,10222,hsv,77.3
3.3,99,Inconsistent Growth,0.55,9851,hsv,77.3
3.3,99,Inconsistent Growth,0.55,7419,hsv,77.3
3.3,99,Bare Soil / Gap,0.55,4743,hsv,77.3
3.3,99,Bare Soil / Gap,0.55,4566,hsv,77.3
3.4,102,Lush Green,0.55,35834,hsv,76.2
3.4,102,Lush Green,0.55,22825,hsv,76.2
3.4,102,Lush Green,0.55,17691,hsv,76.2
3.4,102,Lush Green,0.55,13287,hsv,76.2
3.4,102,Drought / Severe Stress,0.55,22328,hsv,76.2
3.4,102,Drought / Severe Stress,0.55,5094,hsv,76.2
3.4,102,Drought / Severe Stress,0.55,4571,hsv,76.2
3.4,102,Inconsistent Growth,0.55,15085,hsv,76.2
3.4,102,Inconsistent Growth,0.55,9605,hsv,76.2
3.4,102,Inconsistent Growth,0.55,8248,hsv,76.2
3.4,102,Inconsistent Growth,0.55,6039,hsv,76.2
3.5,105,Lush Green,0.55,64243,hsv,76.1
3.5,105,Lush Green,0.55,21272,hsv,76.1
3.5,105,Lush Green,0.55,13572,hsv,76.1
3.5,105,Drought / Severe Stress,0.55,22083,hsv,76.1
3.5,105,Drought / Severe Stress,0.55,6742,hsv,76.1
3.5,105,Drought / Severe Stress,0.55,5579,hsv,76.1
3.5,105,Inconsistent Growth,0.55,15756,hsv,76.1
3.5,105,Inconsistent Growth,0.55,7930,hsv,76.1
3.5,105,Inconsistent Growth,0.55,7401,hsv,76.1
3.5,105,Inconsistent Growth,0.55,5882,hsv,76.1
3.5,105,Bare Soil / Gap,0.55,6350,hsv,76.1
3.6,108,Lush Green,0.55,65400,hsv,75.5
3.6,108,Lush Green,0.55,21569,hsv,75.5
3.6,108,Lush Green,0.55,14577,hsv,75.5
3.6,108,Drought / Severe Stress,0.55,21862,hsv,75.5
3.6,108,Drought / Severe Stress,0.55,12003,hsv,75.5
3.6,108,Drought / Severe Stress,0.55,5306,hsv,75.5
3.6,108,Inconsistent Growth,0.55,16466,hsv,75.5
3.6,108,Inconsistent Growth,0.55,7592,hsv,75.5
3.6,108,Inconsistent Growth,0.55,6974,hsv,75.5
3.6,108,Inconsistent Growth,0.55,4870,hsv,75.5
3.7,111,Lush Green,0.55,55847,hsv,74.6
3.7,111,Lush Green,0.55,19865,hsv,74.6
3.7,111,Lush Green,0.55,12247,hsv,74.6
3.7,111,Lush Green,0.55,6097,hsv,74.6
3.7,111,Drought / Severe Stress,0.55,21644,hsv,74.6
3.7,111,Drought / Severe Stress,0.55,12519,hsv,74.6
3.7,111,Drought / Severe Stress,0.55,5420,hsv,74.6
3.7,111,Inconsistent Growth,0.55,19430,hsv,74.6
3.7,111,Inconsistent Growth,0.55,7346,hsv,74.6
3.7,111,Inconsistent Growth,0.55,5190,hsv,74.6
3.7,111,Inconsistent Growth,0.55,4746,hsv,74.6
3.8,114,Lush Green,0.55,56427,hsv,73.0
3.8,114,Lush Green,0.55,19146,hsv,73.0
3.8,114,Lush Green,0.55,8883,hsv,73.0
3.8,114,Lush Green,0.55,5817,hsv,73.0
3.8,114,Drought / Severe Stress,0.55,21426,hsv,73.0
3.8,114,Drought / Severe Stress,0.55,18830,hsv,73.0
3.8,114,Drought / Severe Stress,0.55,8228,hsv,73.0
3.8,114,Inconsistent Growth,0.55,21311,hsv,73.0
3.8,114,Inconsistent Growth,0.55,7733,hsv,73.0
3.8,114,Inconsistent Growth,0.55,4495,hsv,73.0
3.9,117,Lush Green,0.55,52603,hsv,71.7
3.9,117,Lush Green,0.55,18119,hsv,71.7
3.9,117,Lush Green,0.55,9319,hsv,71.7
3.9,117,Lush Green,0.55,5936,hsv,71.7
3.9,117,Inconsistent Growth,0.55,23818,hsv,71.7
3.9,117,Inconsistent Growth,0.55,6857,hsv,71.7
3.9,117,Inconsistent Growth,0.55,5840,hsv,71.7
3.9,117,Drought / Severe Stress,0.55,20511,hsv,71.7
3.9,117,Drought / Severe Stress,0.55,20067,hsv,71.7
3.9,117,Drought / Severe Stress,0.55,7548,hsv,71.7
4.0,120,Lush Green,0.55,41926,hsv,69.9
4.0,120,Lush Green,0.55,17374,hsv,69.9
4.0,120,Lush Green,0.55,9537,hsv,69.9
4.0,120,Lush Green,0.55,5637,hsv,69.9
4.0,120,Lush Green,0.55,5403,hsv,69.9
4.0,120,Inconsistent Growth,0.55,24848,hsv,69.9
4.0,120,Inconsistent Growth,0.55,7650,hsv,69.9
4.0,120,Inconsistent Growth,0.55,7521,hsv,69.9
4.0,120,Inconsistent Growth,0.55,7480,hsv,69.9
4.0,120,Drought / Severe Stress,0.55,22482,hsv,69.9
4.0,120,Drought / Severe Stress,0.55,19651,hsv,69.9
4.0,120,Drought / Severe Stress,0.55,8636,hsv,69.9
4.1,123,Lush Green,0.55,37811,hsv,68.1
4.1,123,Lush Green,0.55,17841,hsv,68.1
4.1,123,Lush Green,0.55,10056,hsv,68.1
4.1,123,Lush Green,0.55,5546,hsv,68.1
4.1,123,Lush Green,0.55,4246,hsv,68.1
4.1,123,Drought / Severe Stress,0.55,32935,hsv,68.1
4.1,123,Drought / Severe Stress,0.55,19906,hsv,68.1
4.1,123,Drought / Severe Stress,0.55,8042,hsv,68.1
4.1,123,Inconsistent Growth,0.55,10843,hsv,68.1
4.1,123,Inconsistent Growth,0.55,8844,hsv,68.1
4.1,123,Inconsistent Growth,0.55,6665,hsv,68.1
4.2,126,Drought / Severe Stress,0.55,37890,hsv,65.9
4.2,126,Drought / Severe Stress,0.55,19276,hsv,65.9
4.2,126,Drought / Severe Stress,0.55,8118,hsv,65.9
4.2,126,Lush Green,0.55,26711,hsv,65.9
4.2,126,Lush Green,0.55,14248,hsv,65.9
4.2,126,Lush Green,0.55,10662,hsv,65.9
4.2,126,Lush Green,0.55,9562,hsv,65.9
4.2,126,Lush Green,0.55,5277,hsv,65.9
4.2,126,Lush Green,0.55,5227,hsv,65.9
4.2,126,Inconsistent Growth,0.55,22568,hsv,65.9
4.2,126,Inconsistent Growth,0.55,12352,hsv,65.9
4.2,126,Inconsistent Growth,0.55,9555,hsv,65.9
4.3,129,Drought / Severe Stress,0.55,32863,hsv,64.4
4.3,129,Drought / Severe Stress,0.55,18705,hsv,64.4
4.3,129,Drought / Severe Stress,0.55,7702,hsv,64.4
4.3,129,Drought / Severe Stress,0.55,5144,hsv,64.4
4.3,129,Lush Green,0.55,23780,hsv,64.4
4.3,129,Lush Green,0.55,13689,hsv,64.4
4.3,129,Lush Green,0.55,9717,hsv,64.4
4.3,129,Lush Green,0.55,7797,hsv,64.4
4.3,129,Lush Green,0.55,5457,hsv,64.4
4.3,129,Lush Green,0.55,5015,hsv,64.4
4.3,129,Inconsistent Growth,0.55,12857,hsv,64.4
4.3,129,Inconsistent Growth,0.55,9117,hsv,64.4
4.4,132,Drought / Severe Stress,0.55,35400,hsv,63.0
4.4,132,Drought / Severe Stress,0.55,18127,hsv,63.0
4.4,132,Drought / Severe Stress,0.55,7871,hsv,63.0
4.4,132,Drought / Severe Stress,0.55,5264,hsv,63.0
4.4,132,Lush Green,0.55,24749,hsv,63.0
4.4,132,Lush Green,0.55,13336,hsv,63.0
4.4,132,Lush Green,0.55,7469,hsv,63.0
4.4,132,Lush Green,0.55,5504,hsv,63.0
4.4,132,Lush Green,0.55,5001,hsv,63.0
4.4,132,Lush Green,0.55,4623,hsv,63.0
4.4,132,Inconsistent Growth,0.55,23598,hsv,63.0
4.4,132,Inconsistent Growth,0.55,14003,hsv,63.0
4.4,132,Inconsistent Growth,0.55,8795,hsv,63.0
4.4,132,Bare Soil / Gap,0.55,4207,hsv,63.0
4.5,135,Drought / Severe Stress,0.55,44165,hsv,61.5
4.5,135,Drought / Severe Stress,0.55,17499,hsv,61.5
4.5,135,Drought / Severe Stress,0.55,7922,hsv,61.5
4.5,135,Lush Green,0.55,21323,hsv,61.5
4.5,135,Lush Green,0.55,13185,hsv,61.5
4.5,135,Lush Green,0.55,8579,hsv,61.5
4.5,135,Lush Green,0.55,5023,hsv,61.5
4.5,135,Lush Green,0.55,4577,hsv,61.5
4.5,135,Lush Green,0.55,4313,hsv,61.5
4.5,135,Lush Green,0.55,4182,hsv,61.5
4.5,135,Inconsistent Growth,0.55,15754,hsv,61.5
4.5,135,Inconsistent Growth,0.55,12236,hsv,61.5
4.5,135,Inconsistent Growth,0.55,10790,hsv,61.5
4.5,135,Inconsistent Growth,0.55,9571,hsv,61.5
4.6,138,Drought / Severe Stress,0.55,45533,hsv,59.7
4.6,138,Drought / Severe Stress,0.55,16777,hsv,59.7
4.6,138,Drought / Severe Stress,0.55,7729,hsv,59.7
4.6,138,Inconsistent Growth,0.55,16774,hsv,59.7
4.6,138,Inconsistent Growth,0.55,16199,hsv,59.7
4.6,138,Inconsistent Growth,0.55,10580,hsv,59.7
4.6,138,Inconsistent Growth,0.55,7073,hsv,59.7
