t,frame,class,conf,area,source,fhi
7.0,210,Bare Soil / Gap,0.395,5525,onnx-weak,73.6
7.0,210,Bare Soil / Gap,0.366,3581,onnx-weak,73.6
7.0,210,Bare Soil / Gap,0.362,2404,onnx-weak,73.6
7.0,210,Inconsistent Growth,0.352,20560,onnx-weak,73.6
7.0,210,Bare Soil / Gap,0.35,10793,onnx-weak,73.6
7.07,212,Drought / Severe Stress,0.48,48152,hsv-fallback,73.6
7.07,212,Lush Green,0.48,34121,hsv-fallback,73.6
7.07,212,Lush Green,0.48,20127,hsv-fallback,73.6
7.07,212,Lush Green,0.48,24176,hsv-fallback,73.6
7.07,212,Inconsistent Growth,0.48,10764,hsv-fallback,73.6
7.07,212,Bare Soil / Gap,0.48,14741,hsv-fallback,73.6
7.07,212,Bare Soil / Gap,0.474,3278,onnx-medium,73.6
7.07,212,Drought / Severe Stress,0.42,3084,hsv-fallback,73.6
7.07,212,Lush Green,0.42,3317,hsv-fallback,73.6
7.07,212,Lush Green,0.42,3461,hsv-fallback,73.6
7.07,212,Drought / Severe Stress,0.42,3137,hsv-fallback,73.6
7.07,212,Inconsistent Growth,0.42,12877,hsv-fallback,73.6
7.07,212,Inconsistent Growth,0.42,10886,hsv-fallback,73.6
7.07,212,Inconsistent Growth,0.42,3398,hsv-fallback,73.6
7.07,212,Bare Soil / Gap,0.408,4035,onnx-weak,73.6
7.07,212,Bare Soil / Gap,0.406,5427,onnx-weak,73.6
7.07,212,Bare Soil / Gap,0.394,8625,onnx-weak,73.6
7.07,212,Bare Soil / Gap,0.385,2893,onnx-weak,73.6
7.07,212,Bare Soil / Gap,0.377,2860,onnx-weak,73.6
7.13,214,Drought / Severe Stress,0.48,49054,hsv-fallback,74.1
7.13,214,Lush Green,0.48,34886,hsv-fallback,74.1
7.13,214,Lush Green,0.48,19686,hsv-fallback,74.1
7.13,214,Lush Green,0.48,23797,hsv-fallback,74.1
7.13,214,Bare Soil / Gap,0.48,17508,hsv-fallback,74.1
7.13,214,Bare Soil / Gap,0.474,3147,onnx-medium,74.1
7.13,214,Bare Soil / Gap,0.458,3405,onnx-medium,74.1
7.13,214,Bare Soil / Gap,0.446,4273,onnx-weak,74.1
7.13,214,Bare Soil / Gap,0.437,3676,onnx-weak,74.1
7.13,214,Drought / Severe Stress,0.42,3171,hsv-fallback,74.1
7.13,214,Lush Green,0.42,3293,hsv-fallback,74.1
7.13,214,Lush Green,0.42,3035,hsv-fallback,74.1
7.13,214,Inconsistent Growth,0.42,2746,hsv-fallback,74.1
7.13,214,Inconsistent Growth,0.42,10667,hsv-fallback,74.1
7.13,214,Drought / Severe Stress,0.42,2962,hsv-fallback,74.1
7.13,214,Inconsistent Growth,0.42,1889,hsv-fallback,74.1
7.13,214,Bare Soil / Gap,0.403,5277,onnx-weak,74.1
7.13,214,Bare Soil / Gap,0.392,1663,onnx-weak,74.1
7.13,214,Bare Soil / Gap,0.376,2917,onnx-weak,74.1
7.2,216,Drought / Severe Stress,0.48,43854,hsv-fallback,74.6
7.2,216,Lush Green,0.48,32744,hsv-fallback,74.6
7.2,216,Lush Green,0.48,22746,hsv-fallback,74.6
7.2,216,Lush Green,0.48,24604,hsv-fallback,74.6
7.2,216,Bare Soil / Gap,0.48,21189,hsv-fallback,74.6
7.2,216,Bare Soil / Gap,0.474,2906,onnx-medium,74.6
7.2,216,Bare Soil / Gap,0.455,2551,onnx-medium,74.6
7.2,216,Bare Soil / Gap,0.44,3924,onnx-weak,74.6
7.2,216,Bare Soil / Gap,0.438,1710,onnx-weak,74.6
7.2,216,Drought / Severe Stress,0.42,6682,hsv-fallback,74.6
7.2,216,Drought / Severe Stress,0.42,5089,hsv-fallback,74.6
7.2,216,Lush Green,0.42,2464,hsv-fallback,74.6
7.2,216,Lush Green,0.42,2641,hsv-fallback,74.6
7.2,216,Inconsistent Growth,0.42,2174,hsv-fallback,74.6
7.2,216,Inconsistent Growth,0.42,12175,hsv-fallback,74.6
7.2,216,Bare Soil / Gap,0.395,7940,onnx-weak,74.6
7.2,216,Bare Soil / Gap,0.381,5355,onnx-weak,74.6
7.27,218,Drought / Severe Stress,0.48,45314,hsv-fallback,75.1
7.27,218,Lush Green,0.48,32929,hsv-fallback,75.1
7.27,218,Lush Green,0.48,22857,hsv-fallback,75.1
7.27,218,Lush Green,0.48,20582,hsv-fallback,75.1
7.27,218,Bare Soil / Gap,0.48,19744,hsv-fallback,75.1
7.27,218,Bare Soil / Gap,0.47,2641,onnx-medium,75.1
7.27,218,Bare Soil / Gap,0.431,4815,onnx-weak,75.1
7.27,218,Bare Soil / Gap,0.426,2448,onnx-weak,75.1
7.27,218,Lush Green,0.42,2817,hsv-fallback,75.1
7.27,218,Lush Green,0.42,3366,hsv-fallback,75.1
7.27,218,Drought / Severe Stress,0.42,3129,hsv-fallback,75.1
7.27,218,Lush Green,0.42,1776,hsv-fallback,75.1
7.27,218,Inconsistent Growth,0.42,13450,hsv-fallback,75.1
7.27,218,Inconsistent Growth,0.42,3054,hsv-fallback,75.1
7.27,218,Bare Soil / Gap,0.392,7589,onnx-weak,75.1
7.27,218,Bare Soil / Gap,0.36,3102,onnx-weak,75.1
7.33,220,Lush Green,0.48,32612,hsv-fallback,77.7
7.33,220,Lush Green,0.48,20951,hsv-fallback,77.7
7.33,220,Bare Soil / Gap,0.48,20447,hsv-fallback,77.7
7.33,220,Bare Soil / Gap,0.462,1597,onnx-medium,77.7
7.33,220,Bare Soil / Gap,0.446,9114,onnx-weak,77.7
7.33,220,Bare Soil / Gap,0.438,3524,onnx-weak,77.7
7.33,220,Bare Soil / Gap,0.422,3058,onnx-weak,77.7
7.33,220,Lush Green,0.42,2076,hsv-fallback,77.7
7.33,220,Lush Green,0.42,2898,hsv-fallback,77.7
7.33,220,Drought / Severe Stress,0.42,3075,hsv-fallback,77.7
7.33,220,Lush Green,0.42,3338,hsv-fallback,77.7
7.33,220,Inconsistent Growth,0.42,14425,hsv-fallback,77.7
7.33,220,Inconsistent Growth,0.42,1572,hsv-fallback,77.7
7.33,220,Bare Soil / Gap,0.417,2527,onnx-weak,77.7
7.33,220,Bare Soil / Gap,0.393,7757,onnx-weak,77.7
7.33,220,Bare Soil / Gap,0.379,2877,onnx-weak,77.7
7.33,220,Bare Soil / Gap,0.377,5074,onnx-weak,77.7
7.33,220,Bare Soil / Gap,0.372,3335,onnx-weak,77.7
7.33,220,Bare Soil / Gap,0.368,2237,onnx-weak,77.7
7.33,220,Drought / Severe Stress,0.361,19243,onnx-weak,77.7
7.33,220,Bare Soil / Gap,0.361,3039,onnx-weak,77.7
7.4,222,Drought / Severe Stress,0.48,41059,hsv-fallback,77.3
7.4,222,Lush Green,0.48,21715,hsv-fallback,77.3
7.4,222,Lush Green,0.48,22950,hsv-fallback,77.3
7.4,222,Lush Green,0.48,24309,hsv-fallback,77.3
7.4,222,Bare Soil / Gap,0.48,21495,hsv-fallback,77.3
7.4,222,Inconsistent Growth,0.48,9109,hsv-fallback,77.3
7.4,222,Drought / Severe Stress,0.472,5211,onnx-medium,77.3
7.4,222,Bare Soil / Gap,0.438,2361,onnx-weak,77.3
7.4,222,Lush Green,0.42,1556,hsv-fallback,77.3
7.4,222,Drought / Severe Stress,0.42,3475,hsv-fallback,77.3
7.4,222,Lush Green,0.42,3559,hsv-fallback,77.3
7.4,222,Lush Green,0.42,2931,hsv-fallback,77.3
7.4,222,Lush Green,0.42,1942,hsv-fallback,77.3
7.4,222,Inconsistent Growth,0.42,1574,hsv-fallback,77.3
7.4,222,Inconsistent Growth,0.42,1590,hsv-fallback,77.3
7.4,222,Drought / Severe Stress,0.42,3082,hsv-fallback,77.3
7.4,222,Bare Soil / Gap,0.408,7199,onnx-weak,77.3
7.4,222,Bare Soil / Gap,0.404,3602,onnx-weak,77.3
7.4,222,Bare Soil / Gap,0.4,3521,onnx-weak,77.3
7.4,222,Drought / Severe Stress,0.394,9480,onnx-weak,77.3
7.4,222,Bare Soil / Gap,0.386,3810,onnx-weak,77.3
7.4,222,Bare Soil / Gap,0.379,7467,onnx-weak,77.3
7.4,222,Bare Soil / Gap,0.364,14153,onnx-weak,77.3
7.47,224,Drought / Severe Stress,0.48,37669,hsv-fallback,77.5
7.47,224,Lush Green,0.48,19490,hsv-fallback,77.5
7.47,224,Lush Green,0.48,20888,hsv-fallback,77.5
7.47,224,Lush Green,0.48,33534,hsv-fallback,77.5
7.47,224,Bare Soil / Gap,0.48,22116,hsv-fallback,77.5
7.47,224,Bare Soil / Gap,0.473,2684,onnx-medium,77.5
7.47,224,Drought / Severe Stress,0.459,2518,onnx-medium,77.5
7.47,224,Bare Soil / Gap,0.447,5199,onnx-weak,77.5
7.47,224,Bare Soil / Gap,0.427,3257,onnx-weak,77.5
7.47,224,Drought / Severe Stress,0.42,2245,hsv-fallback,77.5
7.47,224,Drought / Severe Stress,0.42,7988,hsv-fallback,77.5
7.47,224,Drought / Severe Stress,0.42,3247,hsv-fallback,77.5
7.47,224,Lush Green,0.42,2113,hsv-fallback,77.5
7.47,224,Lush Green,0.42,3117,hsv-fallback,77.5
7.47,224,Lush Green,0.42,3352,hsv-fallback,77.5
7.47,224,Bare Soil / Gap,0.42,1858,hsv-fallback,77.5
7.47,224,Inconsistent Growth,0.42,1624,hsv-fallback,77.5
7.47,224,Inconsistent Growth,0.42,2250,hsv-fallback,77.5
7.47,224,Inconsistent Growth,0.42,2349,hsv-fallback,77.5
7.47,224,Inconsistent Growth,0.42,7423,hsv-fallback,77.5
7.47,224,Bare Soil / Gap,0.413,2838,onnx-weak,77.5
7.47,224,Bare Soil / Gap,0.387,7281,onnx-weak,77.5
7.47,224,Bare Soil / Gap,0.377,3784,onnx-weak,77.5
7.47,224,Bare Soil / Gap,0.354,13137,onnx-weak,77.5
7.53,226,Drought / Severe Stress,0.48,35896,hsv-fallback,78.2
7.53,226,Bare Soil / Gap,0.48,26434,hsv-fallback,78.2
7.53,226,Lush Green,0.48,26360,hsv-fallback,78.2
7.53,226,Lush Green,0.48,23025,hsv-fallback,78.2
7.53,226,Lush Green,0.48,19484,hsv-fallback,78.2
7.53,226,Inconsistent Growth,0.48,12473,hsv-fallback,78.2
7.53,226,Drought / Severe Stress,0.455,2676,onnx-medium,78.2
7.53,226,Bare Soil / Gap,0.454,1607,onnx-medium,78.2
7.53,226,Bare Soil / Gap,0.45,4051,onnx-weak,78.2
7.53,226,Bare Soil / Gap,0.439,7993,onnx-weak,78.2
7.53,226,Bare Soil / Gap,0.424,3149,onnx-weak,78.2
7.53,226,Drought / Severe Stress,0.42,8229,hsv-fallback,78.2
7.53,226,Lush Green,0.42,9529,hsv-fallback,78.2
7.53,226,Bare Soil / Gap,0.42,2196,hsv-fallback,78.2
7.53,226,Inconsistent Growth,0.42,2667,hsv-fallback,78.2
7.53,226,Lush Green,0.42,2937,hsv-fallback,78.2
7.53,226,Inconsistent Growth,0.42,2226,hsv-fallback,78.2
7.53,226,Inconsistent Growth,0.42,1973,hsv-fallback,78.2
7.53,226,Bare Soil / Gap,0.406,7004,onnx-weak,78.2
7.53,226,Bare Soil / Gap,0.405,1905,onnx-weak,78.2
7.53,226,Bare Soil / Gap,0.404,2882,onnx-weak,78.2
7.53,226,Bare Soil / Gap,0.399,2985,onnx-weak,78.2
7.53,226,Bare Soil / Gap,0.366,2288,onnx-weak,78.2
7.53,226,Bare Soil / Gap,0.359,14047,onnx-weak,78.2
7.6,228,Drought / Severe Stress,0.48,35426,hsv-fallback,79.9
7.6,228,Bare Soil / Gap,0.48,30468,hsv-fallback,79.9
7.6,228,Lush Green,0.48,23835,hsv-fallback,79.9
7.6,228,Lush Green,0.48,26188,hsv-fallback,79.9
7.6,228,Lush Green,0.48,19559,hsv-fallback,79.9
7.6,228,Bare Soil / Gap,0.472,3149,onnx-medium,79.9
7.6,228,Bare Soil / Gap,0.434,11233,onnx-weak,79.9
7.6,228,Bare Soil / Gap,0.426,1646,onnx-weak,79.9
7.6,228,Bare Soil / Gap,0.421,3098,onnx-weak,79.9
7.6,228,Lush Green,0.42,3316,hsv-fallback,79.9
7.6,228,Inconsistent Growth,0.42,2355,hsv-fallback,79.9
7.6,228,Inconsistent Growth,0.42,11806,hsv-fallback,79.9
7.6,228,Inconsistent Growth,0.42,1899,hsv-fallback,79.9
7.6,228,Bare Soil / Gap,0.412,3581,onnx-weak,79.9
7.6,228,Bare Soil / Gap,0.407,5203,onnx-weak,79.9
7.6,228,Bare Soil / Gap,0.4,5383,onnx-weak,79.9
7.6,228,Bare Soil / Gap,0.398,2706,onnx-weak,79.9
7.6,228,Bare Soil / Gap,0.39,7091,onnx-weak,79.9
7.6,228,Bare Soil / Gap,0.381,2747,onnx-weak,79.9
7.6,228,Bare Soil / Gap,0.373,3875,onnx-weak,79.9
7.6,228,Bare Soil / Gap,0.367,9399,onnx-weak,79.9
7.6,228,Bare Soil / Gap,0.366,2750,onnx-weak,79.9
7.6,228,Bare Soil / Gap,0.359,9741,onnx-weak,79.9
7.67,230,Drought / Severe Stress,0.48,34609,hsv-fallback,79.0
7.67,230,Bare Soil / Gap,0.48,28688,hsv-fallback,79.0
7.67,230,Lush Green,0.48,24654,hsv-fallback,79.0
7.67,230,Lush Green,0.48,19665,hsv-fallback,79.0
7.67,230,Inconsistent Growth,0.48,11981,hsv-fallback,79.0
7.67,230,Drought / Severe Stress,0.46,2612,onnx-medium,79.0
7.67,230,Bare Soil / Gap,0.455,9799,onnx-medium,79.0
7.67,230,Bare Soil / Gap,0.431,3219,onnx-weak,79.0
7.67,230,Bare Soil / Gap,0.425,1757,onnx-weak,79.0
7.67,230,Inconsistent Growth,0.42,3567,hsv-fallback,79.0
7.67,230,Inconsistent Growth,0.42,2977,hsv-fallback,79.0
7.67,230,Inconsistent Growth,0.42,1958,hsv-fallback,79.0
7.67,230,Drought / Severe Stress,0.42,8650,hsv-fallback,79.0
7.67,230,Drought / Severe Stress,0.412,3498,onnx-weak,79.0
7.67,230,Bare Soil / Gap,0.406,2871,onnx-weak,79.0
7.67,230,Bare Soil / Gap,0.39,1600,onnx-weak,79.0
7.67,230,Bare Soil / Gap,0.382,7844,onnx-weak,79.0
7.67,230,Bare Soil / Gap,0.382,2708,onnx-weak,79.0
7.67,230,Bare Soil / Gap,0.374,2911,onnx-weak,79.0
7.67,230,Bare Soil / Gap,0.371,14269,onnx-weak,79.0
7.67,230,Bare Soil / Gap,0.356,2709,onnx-weak,79.0
7.73,232,Drought / Severe Stress,0.48,34555,hsv-fallback,78.1
7.73,232,Bare Soil / Gap,0.48,29014,hsv-fallback,78.1
7.73,232,Lush Green,0.48,22596,hsv-fallback,78.1
7.73,232,Lush Green,0.48,24169,hsv-fallback,78.1
7.73,232,Lush Green,0.48,19647,hsv-fallback,78.1
7.73,232,Bare Soil / Gap,0.473,3275,onnx-medium,78.1
7.73,232,Drought / Severe Stress,0.458,12653,onnx-medium,78.1
7.73,232,Bare Soil / Gap,0.449,3483,onnx-weak,78.1
7.73,232,Drought / Severe Stress,0.434,4371,onnx-weak,78.1
7.73,232,Bare Soil / Gap,0.425,3310,onnx-weak,78.1
7.73,232,Lush Green,0.42,3347,hsv-fallback,78.1
7.73,232,Inconsistent Growth,0.42,8070,hsv-fallback,78.1
7.73,232,Inconsistent Growth,0.42,12155,hsv-fallback,78.1
7.73,232,Inconsistent Growth,0.42,2192,hsv-fallback,78.1
7.73,232,Drought / Severe Stress,0.42,8936,hsv-fallback,78.1
7.73,232,Bare Soil / Gap,0.416,6394,onnx-weak,78.1
7.73,232,Bare Soil / Gap,0.401,7394,onnx-weak,78.1
7.73,232,Bare Soil / Gap,0.399,2475,onnx-weak,78.1
7.73,232,Bare Soil / Gap,0.385,2888,onnx-weak,78.1
7.73,232,Bare Soil / Gap,0.382,3005,onnx-weak,78.1
7.73,232,Bare Soil / Gap,0.38,4424,onnx-weak,78.1
7.73,232,Bare Soil / Gap,0.371,3422,onnx-weak,78.1
7.73,232,Bare Soil / Gap,0.369,2810,onnx-weak,78.1
7.73,232,Bare Soil / Gap,0.365,2679,onnx-weak,78.1
7.8,234,Drought / Severe Stress,0.48,32798,hsv-fallback,77.9
7.8,234,Bare Soil / Gap,0.48,26874,hsv-fallback,77.9
7.8,234,Lush Green,0.48,17991,hsv-fallback,77.9
7.8,234,Lush Green,0.48,19626,hsv-fallback,77.9
7.8,234,Bare Soil / Gap,0.47,1961,onnx-medium,77.9
7.8,234,Bare Soil / Gap,0.43,2195,onnx-weak,77.9
7.8,234,Drought / Severe Stress,0.428,5861,onnx-weak,77.9
7.8,234,Drought / Severe Stress,0.42,8828,hsv-fallback,77.9
7.8,234,Lush Green,0.42,3511,hsv-fallback,77.9
7.8,234,Inconsistent Growth,0.42,3213,hsv-fallback,77.9
7.8,234,Inconsistent Growth,0.42,3280,hsv-fallback,77.9
7.8,234,Inconsistent Growth,0.42,8873,hsv-fallback,77.9
7.8,234,Lush Green,0.42,3961,hsv-fallback,77.9
7.8,234,Bare Soil / Gap,0.416,3392,onnx-weak,77.9
7.8,234,Bare Soil / Gap,0.416,2389,onnx-weak,77.9
7.8,234,Bare Soil / Gap,0.394,2653,onnx-weak,77.9
7.8,234,Bare Soil / Gap,0.391,6334,onnx-weak,77.9
7.8,234,Bare Soil / Gap,0.384,2914,onnx-weak,77.9
7.8,234,Bare Soil / Gap,0.383,5718,onnx-weak,77.9
7.8,234,Bare Soil / Gap,0.38,14691,onnx-weak,77.9
7.8,234,Bare Soil / Gap,0.36,3128,onnx-weak,77.9
7.8,234,Bare Soil / Gap,0.358,2479,onnx-weak,77.9
7.8,234,Bare Soil / Gap,0.356,2994,onnx-weak,77.9
7.87,236,Lush Green,0.48,34425,hsv-fallback,77.3
7.87,236,Lush Green,0.48,19784,hsv-fallback,77.3
7.87,236,Lush Green,0.48,16721,hsv-fallback,77.3
7.87,236,Drought / Severe Stress,0.48,31450,hsv-fallback,77.3
7.87,236,Bare Soil / Gap,0.48,28071,hsv-fallback,77.3
7.87,236,Inconsistent Growth,0.48,11821,hsv-fallback,77.3
7.87,236,Bare Soil / Gap,0.458,3956,onnx-medium,77.3
7.87,236,Bare Soil / Gap,0.457,3159,onnx-medium,77.3
7.87,236,Bare Soil / Gap,0.452,2629,onnx-medium,77.3
7.87,236,Drought / Severe Stress,0.439,6933,onnx-weak,77.3
7.87,236,Bare Soil / Gap,0.421,2450,onnx-weak,77.3
7.87,236,Lush Green,0.42,4454,hsv-fallback,77.3
7.87,236,Lush Green,0.42,3658,hsv-fallback,77.3
7.87,236,Drought / Severe Stress,0.42,2811,hsv-fallback,77.3
7.87,236,Drought / Severe Stress,0.42,8591,hsv-fallback,77.3
7.87,236,Lush Green,0.42,3112,hsv-fallback,77.3
7.87,236,Bare Soil / Gap,0.42,3252,hsv-fallback,77.3
7.87,236,Inconsistent Growth,0.42,2958,hsv-fallback,77.3
7.87,236,Inconsistent Growth,0.42,4450,hsv-fallback,77.3
7.87,236,Inconsistent Growth,0.42,13360,hsv-fallback,77.3
7.87,236,Inconsistent Growth,0.42,2671,hsv-fallback,77.3
7.87,236,Bare Soil / Gap,0.415,3317,onnx-weak,77.3
7.87,236,Bare Soil / Gap,0.393,2640,onnx-weak,77.3
7.87,236,Bare Soil / Gap,0.363,2966,onnx-weak,77.3
7.93,238,Drought / Severe Stress,0.48,32370,hsv-fallback,76.3
7.93,238,Bare Soil / Gap,0.48,26857,hsv-fallback,76.3
7.93,238,Lush Green,0.48,19784,hsv-fallback,76.3
7.93,238,Inconsistent Growth,0.48,13725,hsv-fallback,76.3
7.93,238,Bare Soil / Gap,0.473,2302,onnx-medium,76.3
7.93,238,Bare Soil / Gap,0.462,3201,onnx-medium,76.3
7.93,238,Bare Soil / Gap,0.452,2887,onnx-medium,76.3
7.93,238,Bare Soil / Gap,0.444,2831,onnx-weak,76.3
7.93,238,Lush Green,0.42,3859,hsv-fallback,76.3
7.93,238,Lush Green,0.42,2798,hsv-fallback,76.3
7.93,238,Inconsistent Growth,0.42,3251,hsv-fallback,76.3
7.93,238,Lush Green,0.42,2490,hsv-fallback,76.3
7.93,238,Lush Green,0.42,14201,hsv-fallback,76.3
7.93,238,Drought / Severe Stress,0.42,9040,hsv-fallback,76.3
7.93,238,Bare Soil / Gap,0.419,3208,onnx-weak,76.3
7.93,238,Drought / Severe Stress,0.407,7133,onnx-weak,76.3
7.93,238,Bare Soil / Gap,0.399,3565,onnx-weak,76.3
7.93,238,Bare Soil / Gap,0.393,2786,onnx-weak,76.3
7.93,238,Drought / Severe Stress,0.391,2515,onnx-weak,76.3
7.93,238,Bare Soil / Gap,0.381,2938,onnx-weak,76.3
7.93,238,Bare Soil / Gap,0.369,6305,onnx-weak,76.3
7.93,238,Bare Soil / Gap,0.367,2629,onnx-weak,76.3
8.0,240,Drought / Severe Stress,0.48,30180,hsv-fallback,75.5
8.0,240,Bare Soil / Gap,0.48,26981,hsv-fallback,75.5
8.0,240,Lush Green,0.48,19282,hsv-fallback,75.5
8.0,240,Lush Green,0.48,15225,hsv-fallback,75.5
8.0,240,Inconsistent Growth,0.48,10905,hsv-fallback,75.5
8.0,240,Drought / Severe Stress,0.473,5014,onnx-medium,75.5
8.0,240,Bare Soil / Gap,0.468,2217,onnx-medium,75.5
8.0,240,Drought / Severe Stress,0.435,1939,onnx-weak,75.5
8.0,240,Lush Green,0.42,7385,hsv-fallback,75.5
8.0,240,Inconsistent Growth,0.42,3112,hsv-fallback,75.5
8.0,240,Inconsistent Growth,0.42,3442,hsv-fallback,75.5
8.0,240,Inconsistent Growth,0.42,11057,hsv-fallback,75.5
8.0,240,Lush Green,0.42,2454,hsv-fallback,75.5
8.0,240,Lush Green,0.42,2561,hsv-fallback,75.5
8.0,240,Lush Green,0.42,4171,hsv-fallback,75.5
8.0,240,Drought / Severe Stress,0.42,9078,hsv-fallback,75.5
8.0,240,Bare Soil / Gap,0.402,2644,onnx-weak,75.5
8.0,240,Bare Soil / Gap,0.402,3166,onnx-weak,75.5
8.0,240,Bare Soil / Gap,0.402,2561,onnx-weak,75.5
8.0,240,Bare Soil / Gap,0.394,5522,onnx-weak,75.5
8.0,240,Bare Soil / Gap,0.386,2642,onnx-weak,75.5
8.0,240,Bare Soil / Gap,0.374,2547,onnx-weak,75.5
8.0,240,Bare Soil / Gap,0.35,3099,onnx-weak,75.5
8.07,242,Drought / Severe Stress,0.48,25909,hsv-fallback,75.1
8.07,242,Bare Soil / Gap,0.48,25384,hsv-fallback,75.1
8.07,242,Lush Green,0.48,24668,hsv-fallback,75.1
8.07,242,Lush Green,0.48,14534,hsv-fallback,75.1
8.07,242,Inconsistent Growth,0.48,13174,hsv-fallback,75.1
8.07,242,Inconsistent Growth,0.48,13813,hsv-fallback,75.1
8.07,242,Bare Soil / Gap,0.472,3219,onnx-medium,75.1
8.07,242,Bare Soil / Gap,0.452,2412,onnx-medium,75.1
8.07,242,Bare Soil / Gap,0.44,3206,onnx-weak,75.1
8.07,242,Drought / Severe Stress,0.429,18662,onnx-weak,75.1
8.07,242,Lush Green,0.42,7526,hsv-fallback,75.1
8.07,242,Drought / Severe Stress,0.42,8801,hsv-fallback,75.1
8.07,242,Lush Green,0.42,4483,hsv-fallback,75.1
8.07,242,Lush Green,0.42,2288,hsv-fallback,75.1
8.07,242,Lush Green,0.42,14431,hsv-fallback,75.1
8.07,242,Lush Green,0.42,2174,hsv-fallback,75.1
8.07,242,Inconsistent Growth,0.42,3564,hsv-fallback,75.1
8.07,242,Inconsistent Growth,0.42,3757,hsv-fallback,75.1
8.07,242,Inconsistent Growth,0.42,2196,hsv-fallback,75.1
8.07,242,Bare Soil / Gap,0.404,2665,onnx-weak,75.1
8.07,242,Bare Soil / Gap,0.4,2593,onnx-weak,75.1
8.07,242,Bare Soil / Gap,0.377,5010,onnx-weak,75.1
8.07,242,Bare Soil / Gap,0.368,7668,onnx-weak,75.1
8.07,242,Bare Soil / Gap,0.358,2960,onnx-weak,75.1
8.13,244,Lush Green,0.48,26992,hsv-fallback,75.5
8.13,244,Lush Green,0.48,15301,hsv-fallback,75.5
8.13,244,Inconsistent Growth,0.48,15433,hsv-fallback,75.5
8.13,244,Bare Soil / Gap,0.431,3541,onnx-weak,75.5
8.13,244,Bare Soil / Gap,0.426,5647,onnx-weak,75.5
8.13,244,Lush Green,0.42,2846,hsv-fallback,75.5
8.13,244,Lush Green,0.42,11710,hsv-fallback,75.5
8.13,244,Lush Green,0.42,2085,hsv-fallback,75.5
8.13,244,Drought / Severe Stress,0.42,3459,hsv-fallback,75.5
8.13,244,Drought / Severe Stress,0.42,8955,hsv-fallback,75.5
8.13,244,Inconsistent Growth,0.42,4756,hsv-fallback,75.5
8.13,244,Inconsistent Growth,0.42,10726,hsv-fallback,75.5
8.13,244,Inconsistent Growth,0.42,2287,hsv-fallback,75.5
8.13,244,Inconsistent Growth,0.42,2275,hsv-fallback,75.5
8.13,244,Lush Green,0.42,4580,hsv-fallback,75.5
8.13,244,Bare Soil / Gap,0.418,3452,onnx-weak,75.5
8.13,244,Bare Soil / Gap,0.416,12844,onnx-weak,75.5
8.13,244,Bare Soil / Gap,0.403,8810,onnx-weak,75.5
8.13,244,Bare Soil / Gap,0.384,2378,onnx-weak,75.5
8.13,244,Drought / Severe Stress,0.379,18436,onnx-weak,75.5
8.13,244,Bare Soil / Gap,0.37,2523,onnx-weak,75.5
8.2,246,Inconsistent Growth,0.48,12262,hsv-fallback,73.4
8.2,246,Bare Soil / Gap,0.458,3111,onnx-medium,73.4
8.2,246,Drought / Severe Stress,0.446,17777,onnx-weak,73.4
8.2,246,Bare Soil / Gap,0.428,8401,onnx-weak,73.4
8.2,246,Bare Soil / Gap,0.421,5311,onnx-weak,73.4
8.2,246,Inconsistent Growth,0.42,3438,hsv-fallback,73.4
8.2,246,Drought / Severe Stress,0.42,9086,hsv-fallback,73.4
8.2,246,Inconsistent Growth,0.42,9793,hsv-fallback,73.4
8.2,246,Inconsistent Growth,0.42,4601,hsv-fallback,73.4
8.2,246,Inconsistent Growth,0.42,2062,hsv-fallback,73.4
8.2,246,Inconsistent Growth,0.42,1969,hsv-fallback,73.4
8.2,246,Lush Green,0.42,2872,hsv-fallback,73.4
8.2,246,Lush Green,0.42,4642,hsv-fallback,73.4
8.2,246,Lush Green,0.42,1922,hsv-fallback,73.4
8.2,246,Bare Soil / Gap,0.407,2126,onnx-weak,73.4
8.2,246,Bare Soil / Gap,0.401,3315,onnx-weak,73.4
8.2,246,Bare Soil / Gap,0.384,1955,onnx-weak,73.4
8.2,246,Bare Soil / Gap,0.379,2895,onnx-weak,73.4
8.2,246,Bare Soil / Gap,0.351,3454,onnx-weak,73.4
8.2,246,Bare Soil / Gap,0.351,11880,onnx-weak,73.4
8.2,246,Drought / Severe Stress,0.35,3804,onnx-weak,73.4
8.27,248,Lush Green,0.48,27008,hsv-fallback,73.5
8.27,248,Inconsistent Growth,0.48,13003,hsv-fallback,73.5
8.27,248,Bare Soil / Gap,0.457,2500,onnx-medium,73.5
8.27,248,Drought / Severe Stress,0.455,14980,onnx-medium,73.5
8.27,248,Drought / Severe Stress,0.452,17094,onnx-medium,73.5
8.27,248,Bare Soil / Gap,0.423,2059,onnx-weak,73.5
8.27,248,Lush Green,0.42,1792,hsv-fallback,73.5
8.27,248,Lush Green,0.42,7107,hsv-fallback,73.5
8.27,248,Inconsistent Growth,0.42,1654,hsv-fallback,73.5
8.27,248,Lush Green,0.42,14446,hsv-fallback,73.5
8.27,248,Inconsistent Growth,0.42,4283,hsv-fallback,73.5
8.27,248,Inconsistent Growth,0.42,3792,hsv-fallback,73.5
8.27,248,Inconsistent Growth,0.42,3737,hsv-fallback,73.5
8.27,248,Bare Soil / Gap,0.406,2543,onnx-weak,73.5
